message_id,source_page,source_url,post_slug,date_display,date_iso,year,month,day,author,is_anonymous,message_text,message_excerpt,char_count,line_count,paragraph_break_count,waveform_length_bucket,waveform_amplitude_hint,waveform_density_hint,includes_emoji,includes_prayer_emoji,language_hint,data_source,notes
MSG-145,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,jia-na-da-lao-hua-qiao,"May 30, 2026",2026-05-30,2026,5,30,加拿大老華僑,0,天理循環,天理循環,4,1,0,short,0.263,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-146,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,w-y-siu,"May 30, 2026",2026-05-30,2026,5,30,W Y SIU,0,每次看到他們的新聞，但又幫不到他們那種無力感很重很痛。祝願逝者早登極 生者釋懷 加油！,每次看到他們的新聞，但又幫不到他們那種無力感很重很痛。祝願逝者早登極 生者釋懷 加油！,43,1,0,medium,0.393,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-147,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,huang-sheng,"May 30, 2026",2026-05-30,2026,5,30,黃生,0,香港人與你們同在，願你們渡過難關😭,香港人與你們同在，願你們渡過難關😭,17,1,0,short,0.307,0.125,1,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-148,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,wo-ai-xiang-gang,"May 30, 2026",2026-05-30,2026,5,30,我愛香港,0,願你們快些走過傷痛 我們不會忘記你們的,願你們快些走過傷痛 我們不會忘記你們的,19,1,0,short,0.313,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-149,6,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=6,janus-tin,"May 30, 2026",2026-05-30,2026,5,30,Janus Tin,0,願逝者在世外安息，生還者活得更有智慧，看清人禍的根源。,願逝者在世外安息，生還者活得更有智慧，看清人禍的根源。,27,1,0,short,0.34,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-150,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,conny-love,"May 30, 2026",2026-05-30,2026,5,30,Conny Love,0,"以賽亞書 42:3-4
壓傷的蘆葦，祂不折斷； 將殘的燈火，祂不吹滅。 祂必信實地帶來正義。 祂不灰心也不沮喪， 直到祂在地上設立正義。","以賽亞書 42:3-4
壓傷的蘆葦，祂不折斷； 將殘的燈火，祂不吹滅。 祂必信實地帶來正義。 祂不灰心也不沮喪， 直到祂...",67,2,1,medium,0.473,0.25,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-151,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,adam,"May 30, 2026",2026-05-30,2026,5,30,Adam,0,沉冤得雪,沉冤得雪,4,1,0,short,0.263,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-152,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,tian-shen,"May 30, 2026",2026-05-30,2026,5,30,天神,0,"人在做天在看
I knew what you have done.","人在做天在看
I knew what you have done.",32,2,1,short,0.357,0.25,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-153,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,terence,"May 30, 2026",2026-05-30,2026,5,30,Terence,0,Never forget; Never forgive,Never forget; Never forgive,27,1,0,short,0.34,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-154,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,james,"May 30, 2026",2026-05-30,2026,5,30,James,0,Support,Support,7,1,0,short,0.273,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-155,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,bi-jia-chao,"May 30, 2026",2026-05-30,2026,5,30,比加超,0,報應會到,報應會到,4,1,0,short,0.263,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-156,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,cc,"May 30, 2026",2026-05-30,2026,5,30,Cc.,0,"致:宏福所有居民
發生事件已經半年有多，深深感受到你們的痛， 每一天我也在網上平臺瞭解你們的情況。真心感受到你們的情商很高， 是一班很有EQ 啲居民， 報導當中感受到這個社會的不力及無能， 從沒有覺得你貪心。人在做天在看， 你們要加油！祝福每一戶宏福居民。","致:宏福所有居民
發生事件已經半年有多，深深感受到你們的痛， 每一天我也在網上平臺瞭解你們的情況。真心感受到你們的情商很...",127,2,1,long,0.673,0.25,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-157,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,alex-a1e30,"May 30, 2026",2026-05-30,2026,5,30,Alex,0,"人在做，天在看。
其他嘢唔講，大家心照不宣，","人在做，天在看。
其他嘢唔講，大家心照不宣，",21,2,1,short,0.32,0.25,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-158,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,onon,"May 30, 2026",2026-05-30,2026,5,30,onon,0,請保重，我們都看見、知道、明白。,請保重，我們都看見、知道、明白。,16,1,0,short,0.303,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-159,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,maurice,"May 30, 2026",2026-05-30,2026,5,30,Maurice,0,"苛政雖猛人心不滅
Banality of Evil","苛政雖猛人心不滅
Banality of Evil",24,2,1,short,0.33,0.25,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-160,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,kc-94824,"May 30, 2026",2026-05-30,2026,5,30,kc,0,You're in my prayers.,You're in my prayers.,21,1,0,short,0.32,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-161,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,tony-ko,"May 30, 2026",2026-05-30,2026,5,30,Tony Ko,0,人在做天在看，報應不爽！,人在做天在看，報應不爽！,12,1,0,short,0.29,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-162,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,zhen-xiang-gang-ren-fdb35,"May 30, 2026",2026-05-30,2026,5,30,真香港人,0,"每位失去家及親人的宏福苑居民,由事發到今天,每則關於宏福苑的新聞報導我也細細閱讀,眼淚直流。你們的不幸、哀傷、憤怒、痛心以致無能為力,我也深深感受到。因為身處今天的香港人,也是如此無能為力。身處大變,宏福苑的你們仍能展現出清晰的思維,有理有節地提出種種質疑與訴求,讓我深感香港人本就是如此高質素。未能實際地幫助你們太多,但一定會一直跟你們一起前行,衷心祝願你們每一位身體健康,公義早日彰顯!","每位失去家及親人的宏福苑居民,由事發到今天,每則關於宏福苑的新聞報導我也細細閱讀,眼淚直流。你們的不幸、哀傷、憤怒、痛心...",195,1,0,long,0.9,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-163,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,angel-wong,"May 30, 2026",2026-05-30,2026,5,30,Angel Wong,0,我要對我朋友說無論喺邊度，我都感受到你嘅傷痛，我知道事情發生咗返唔到轉頭，神掌管一切，詩篇 46:1：「神是我們的避難所和力量，是我們在患難中隨時可得的幫助。」🙏🏼💖願亡者安息，家人得到安慰,我要對我朋友說無論喺邊度，我都感受到你嘅傷痛，我知道事情發生咗返唔到轉頭，神掌管一切，詩篇 46:1：「神是我們的避難所...,95,1,0,medium,0.567,0.125,1,1,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-164,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,liam,"May 30, 2026",2026-05-30,2026,5,30,Liam,0,RIP,RIP,3,1,0,short,0.26,0.125,0,0,latin,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-165,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,xiang-gang-ren-ddb30,"May 30, 2026",2026-05-30,2026,5,30,香港人,0,縱使政府有多無賴，但不要忘記你們才是宏福苑的主人！,縱使政府有多無賴，但不要忘記你們才是宏福苑的主人！,25,1,0,short,0.333,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-166,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,hkppl,"May 30, 2026",2026-05-30,2026,5,30,Hkppl,0,原址重建🙏🏻,原址重建🙏🏻,6,1,0,short,0.27,0.125,1,1,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-167,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,sindy-cheung-zhang-miao-xian-jing-shang,"May 30, 2026",2026-05-30,2026,5,30,Sindy Cheung 張妙仙敬上,0,各位宏福苑的街坊朋友：我是一個生於香港，長於香港，四年前移居曼城的香港人，每天都追睇你們的消息，對於你們的不幸遭遇，感同身受，非常難過，一方面是我兒時一家四口半夜遭遇李鄭屋大火，除左一張棉被，甚麼也拿不走，幸好我們大命，不至於全家消失，另一方面眼見香港的不公義，無比心痛，但是無論如何，我希望你們好好生活下去，這亦是你們喪失的家人們的願望吧，因為我仍然相信有天理，公義有時會遲到，但一定會到，你們要保持希望，香港人加油！You are not alone !,各位宏福苑的街坊朋友：我是一個生於香港，長於香港，四年前移居曼城的香港人，每天都追睇你們的消息，對於你們的不幸遭遇，感同...,229,1,0,long,1.0,0.125,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-168,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,yi-wei-pu-tong-xiang-gang-shi-min,"May 29, 2026",2026-05-29,2026,5,29,一位普通香港市民,0,祝願各位宏福居民平安健康快樂，168位逝者安息，最後希望可以還各位居民一個公道。,祝願各位宏福居民平安健康快樂，168位逝者安息，最後希望可以還各位居民一個公道。,40,1,0,medium,0.383,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-169,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,hker-katy,"May 29, 2026",2026-05-29,2026,5,29,HKer Katy,0,"唔使講對唔住，我每日都想聽你哋講嘢，睇吓你哋嘅進度，睇吓你哋個心情。我每日都有關注宏福苑嘅事，我亦希望廣大市民唔好忘記，唔好俾啲仆街當冇件事，唔可以草草了事。
Stand by you all.",唔使講對唔住，我每日都想聽你哋講嘢，睇吓你哋嘅進度，睇吓你哋個心情。我每日都有關注宏福苑嘅事，我亦希望廣大市民唔好忘記，...,96,2,1,medium,0.57,0.25,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-170,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,james-r-li,"May 29, 2026",2026-05-29,2026,5,29,James R Li,0,廣宏街坊，想念大家，加油！天佑！,廣宏街坊，想念大家，加油！天佑！,16,1,0,short,0.303,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-171,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,w,"May 29, 2026",2026-05-29,2026,5,29,W,0,生者堅強。我哋都明白發生左咩事，錯既係邊個，應負責任既又係邊個。若要人不知，除非己莫為。歷史不會被遺忘，期待有日能夠沉冤得雪。願所有人平安。,生者堅強。我哋都明白發生左咩事，錯既係邊個，應負責任既又係邊個。若要人不知，除非己莫為。歷史不會被遺忘，期待有日能夠沉冤...,70,1,0,medium,0.483,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-172,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,shan,"May 29, 2026",2026-05-29,2026,5,29,珊,0,"對不起，我們盡晒力，但似乎幫唔到你地d咩…無左家園……冇左親人….冇左所有有紀念價值既野，連一句對唔住都冇人講過，冇一個部門開口…
我呢句對唔住可能豪不起眼，但希望你地知道，大家心中有數，邊d人先係最應該講「對唔住」",對不起，我們盡晒力，但似乎幫唔到你地d咩…無左家園……冇左親人….冇左所有有紀念價值既野，連一句對唔住都冇人講過，冇一個...,107,2,1,medium,0.607,0.25,0,0,mixed,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
MSG-173,7,https://wangfukcourtfire.webflow.io/viewmessages?0d3d75cb_page=7,da-bu-ren,"May 29, 2026",2026-05-29,2026,5,29,大埔人,0,超大力攬住你地，你地嘅訴求係合理架。願時間慢慢慢慢地撫平每一個人嘅傷心，帶住大家嘅思念行落去。,超大力攬住你地，你地嘅訴求係合理架。願時間慢慢慢慢地撫平每一個人嘅傷心，帶住大家嘅思念行落去。,47,1,0,medium,0.407,0.125,0,0,zh,viewmessages listing pages,Message text cleaned from HTML wrappers; any injected link wrapper text kept as plain text content.
